"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-141-3p",25.3167277003007,0.112421362934535,0.879779778329175,0.127783526859459,0.898320286842907,0.97268057760961
"hsa-miR-141-5p",0.202184165904989,-2.98583872464671,4.24689548448617,-0.703063858188628,0.482015954266483,0.726917749168617
"hsa-miR-142-3p",1470.07320247865,1.90728823607917,0.958350504929914,1.99017815117513,0.0465713142364414,0.726917749168617
"hsa-miR-142-5p",969.407890768855,1.3704306202582,0.858129996556026,1.59699652238963,0.110266482413565,0.726917749168617
"hsa-miR-143-3p",397.632401409125,1.03548086688115,0.62368858541203,1.66025303508975,0.0968635594617309,0.726917749168617
"hsa-miR-143-5p",22.368489341378,-0.380439293920462,1.69476067179926,-0.224479656774526,0.822384094570355,0.917405090366654
"hsa-miR-144-3p",1258.34513720551,1.6868977765071,0.849483486712714,1.98579231131964,0.0470563898530049,0.726917749168617
"hsa-miR-144-5p",83.1540335988149,0.978948501258445,1.83836814126062,0.532509500837602,0.594373163308756,0.742729933703083
"hsa-miR-145-3p",2.17238737302141,-0.44437554118121,1.5618167654392,-0.284524760531846,0.776008261622398,0.879584486618819
"hsa-miR-145-5p",16.7767911532172,0.598240855165061,1.37987579109854,0.433546888078087,0.664617510265878,0.794869460725774
"hsa-miR-1468-5p",0.789940044549311,-1.2311447374075,2.26872106971496,-0.542660247591468,0.587363749180711,0.741312570364225
"hsa-miR-1469",1.23132916360692,-0.863515498130072,2.02088279510844,-0.427296179778569,0.669163614972241,0.798076017268364
"hsa-miR-146a-3p",0.397604677573156,-2.86970698947153,4.24664060753113,-0.67575932476657,0.499193463479117,0.726917749168617
"hsa-miR-146a-5p",1148.50398102425,1.80478427395277,1.31284515383693,1.37471221848068,0.169220681686327,0.726917749168617
"hsa-miR-146b-3p",5.69137548179013,-0.20950468453288,1.73573724250625,-0.12070069098153,0.90392811167438,0.976146069997233
"hsa-miR-146b-5p",40.4495168879753,0.04277645907357,1.25174629509327,0.0341734257502895,0.972738857339037,1
"hsa-miR-1470",0.00859639664589146,0,4.24837661392837,0,1,1
"hsa-miR-1471",0.127577975243369,-3.18718399970808,4.24753844299949,-0.750360248054019,0.453037765718846,0.726917749168617
"hsa-miR-147b-3p",2.37324208288257,-0.908799984058392,1.2842154471643,-0.707669407080511,0.479150579880298,0.726917749168617
